economy,economycode,wpid_random,wgt,female,age,educ,inc_q,emp_in,fin2,fin3,fin4,fin5,fin6,fin7,fin8,fin9,fin10,fin11a,fin11b,fin11c,fin11d,fin11e,fin11f,fin11g,fin11h,fin14a,fin14b,fin15,fin16,fin17a,fin19,fin20,fin21,fin22a,fin22b,fin24,fin25,fin30,fin31a,fin31b,fin31c,fin32,fin33,fin34a,fin34b,fin34c1,fin34c2,fin35,fin36,fin37,fin38,fin39a,fin39b,fin39c1,fin39c2,fin40,fin41,fin46,fin47a,fin47b,fin47c1,fin47c2,fin47c3,fin47c4,fin47c5,mobileowner,account_fin,account,saved,borrowed,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_onlne_mobintbuy,pay_cash,pay_cash_mobintbuy
"Korea, Rep.",KOR,143871222,0.295530036,Male,65,secondary,Poorest 20%,out of workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,yes,no,yes,yes,no,no,no,no,yes,Not possible,,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,No,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,186643251,2.023636818,Female,40,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,145803669,0.517015603,Female,37,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,no,,,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,175865150,0.847310982,Male,57,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,176288842,1.001433781,Male,23,completed tertiary or more,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,yes,Possible,Main source: Family or friends,yes,yes,yes,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,112755031,1.445652669,Male,41,completed tertiary or more,Second 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Not possible,,yes,yes,yes,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,198113776,0.412282136,Male,80,secondary,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,yes,no,yes,no,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,111459871,0.340603931,Male,31,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,134385216,0.226787163,Male,86,completed tertiary or more,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Not possible,,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,138522262,2.088015251,Female,39,secondary,Second 20%,out of workforce,no,,,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,151958904,0.412282136,Male,72,secondary,Second 20%,in workforce,yes,yes,yes,no,no,no,,yes,no,,,,,,,,,no,no,no,yes,no,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,No,,yes,yes,yes,no,,,Yes,Yes,,,,,,,,,yes,yes,yes,yes,no,into an account,1,1,,1,,,,,
"Korea, Rep.",KOR,127327253,2.272502716,Female,80,completed primary or less,Poorest 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,(dk),,yes,yes,no,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,115693992,0.226787163,Male,64,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,yes,yes,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,186536320,2.272502716,Female,36,secondary,Middle 20%,out of workforce,yes,yes,yes,yes,no,yes,yes,no,yes,,,,,,,,,yes,yes,yes,no,no,yes,no,yes,yes,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,132022243,0.393421391,Male,81,secondary,Second 20%,out of workforce,no,,,no,yes,no,,yes,no,,,,,,,,,no,no,no,no,no,yes,no,no,no,no,Not possible,,yes,no,no,yes,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,2,,,,,
"Korea, Rep.",KOR,134070215,0.240541308,Female,80,secondary,Fourth 20%,out of workforce,yes,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,no,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,yes,,no,,,,,,,,yes,no,no,no,yes,yes,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,127120500,1.420649549,Female,46,secondary,Poorest 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,yes,yes,yes,no,no,no,no,no,(dk),,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,145409322,1.055846099,Female,22,secondary,Middle 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,yes,Possible,Main source: Family or friends,no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,124172488,0.294270469,Female,45,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,yes,,(ref),,,,,,,,no,no,,,,,,,yes,yes,yes,,,,,,yes,yes,yes,yes,yes,Main source: Selling assets,4,4,,1,,,,,
"Korea, Rep.",KOR,154239922,0.843054827,Male,55,completed primary or less,Middle 20%,in workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,160738028,1.445652669,Male,40,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,yes,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,163707896,0.700907733,Female,30,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,yes,yes,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,117176618,0.331361491,Male,52,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,(DK),,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,180223503,2.072193739,Female,21,secondary,Fourth 20%,out of workforce,yes,yes,yes,(dk),(dk),no,,yes,yes,,,,,,,,,no,yes,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,yes,no,no,no,no,no,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",3,4,,1,,,,,
"Korea, Rep.",KOR,132887724,1.774369203,Female,45,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,yes,Possible,Main source: Savings,yes,yes,no,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,195808494,0.299884056,Male,81,completed tertiary or more,Poorest 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Money from working,yes,yes,no,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,137188867,0.414017343,Female,16,secondary,Fourth 20%,out of workforce,no,,,,,no,,,,no,no,no,no,no,yes,yes,yes,yes,yes,no,yes,yes,no,no,no,no,yes,Possible,Main source: Savings,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,no,no,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,197716208,2.272502716,Female,15,secondary,Second 20%,out of workforce,no,,,,,no,,,,no,no,yes,no,no,no,yes,yes,no,yes,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,no,no,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,125387165,0.348856642,Male,60,secondary,Fourth 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,no,no,no,no,no,yes,yes,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,126447035,1.001433781,Male,27,secondary,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,yes,,yes,no,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,118951203,0.346650618,Female,23,secondary,Middle 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,yes,no,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,yes,yes,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,132439867,0.453574326,Male,68,secondary,Fourth 20%,in workforce,yes,yes,yes,no,yes,no,,yes,yes,,,,,,,,,yes,no,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,1,,1,,,,,
"Korea, Rep.",KOR,113997454,1.062168547,Female,29,completed tertiary or more,Second 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,197195530,0.99547285,Male,21,secondary,Second 20%,out of workforce,no,,,,,no,,,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,no,no,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,193804394,0.30483179,Male,20,secondary,Second 20%,out of workforce,yes,no,,,,no,,no,no,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,185869265,2.130974323,Female,46,secondary,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,yes,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,171532504,0.226787163,Male,74,completed tertiary or more,Second 20%,out of workforce,no,,,yes,no,yes,yes,yes,no,,,,,,,,,no,no,no,no,no,yes,no,no,yes,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,no,yes,yes,no,,,,,no,,,,,,,,yes,yes,yes,no,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,1,,1,,,,,
"Korea, Rep.",KOR,144018666,1.606755206,Male,54,completed primary or less,Middle 20%,out of workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,no,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,166768655,2.272502716,Male,51,secondary,Second 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,201803450,1.062168547,Female,28,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,no,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,no,,,,yes,no,yes,no,,,Yes,No,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,157082934,0.226787163,Female,68,secondary,Second 20%,in workforce,no,,,no,no,no,,yes,yes,,,,,,,,,no,no,no,no,yes,no,no,no,no,no,Possible,Main source: Savings,yes,no,no,yes,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,2,,,,,
"Korea, Rep.",KOR,187702873,1.859433021,Female,49,completed tertiary or more,Richest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,yes,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",no,,,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,4,,,,,
"Korea, Rep.",KOR,121462917,1.147677625,Male,22,secondary,Richest 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,Main source: Savings,no,,,,no,,,,,,,,yes,no,no,no,no,no,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",3,4,,4,,,,,
"Korea, Rep.",KOR,210554601,0.226787163,Male,55,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,no,no,no,no,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,yes,yes,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,138583547,1.380506891,Female,35,secondary,Fourth 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,yes,no,yes,no,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,4,,1,,,,,
"Korea, Rep.",KOR,129872344,0.346650618,Female,18,secondary,Second 20%,out of workforce,yes,yes,yes,yes,yes,no,,no,no,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Not possible,,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,171855465,0.226787163,Male,75,completed tertiary or more,Poorest 20%,out of workforce,yes,yes,yes,yes,yes,yes,no,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,Yes,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,186243491,0.99547285,Male,21,secondary,Second 20%,out of workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Not possible,,yes,no,no,yes,yes,no,no,no,yes,no,,,yes,no,no,no,no,no,,,,,,,,,,,yes,yes,yes,yes,no,Main source: Family or friends,3,4,,2,,,,,
"Korea, Rep.",KOR,197335121,0.393421391,Male,71,secondary,Middle 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,179333973,0.845053339,Male,45,secondary,Poorest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Not possible,,yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,190436261,2.090206957,Female,17,secondary,Middle 20%,out of workforce,yes,yes,no,no,no,no,,no,no,,,,,,,,,no,yes,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,162443898,0.226787163,Female,69,secondary,Poorest 20%,out of workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,yes,,no,,,,,,,,yes,no,no,no,no,no,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",3,4,,1,,,,,
"Korea, Rep.",KOR,159345497,0.650422242,Female,57,completed tertiary or more,Fourth 20%,out of workforce,yes,yes,no,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,yes,no,no,yes,yes,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,152882471,0.226787163,Male,57,secondary,Poorest 20%,in workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,no,no,no,Possible,Main source: Savings,yes,no,no,no,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,3,,,,,
"Korea, Rep.",KOR,210922348,1.147677625,Male,20,secondary,Fourth 20%,out of workforce,yes,yes,yes,yes,yes,yes,no,no,yes,,,,,,,,,yes,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,134458092,0.226787163,Male,81,completed tertiary or more,Fourth 20%,out of workforce,yes,yes,yes,no,no,no,,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,172270498,0.921303969,Female,26,completed tertiary or more,Middle 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,no,no,no,no,no,no,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",no,,,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,4,,,,,
"Korea, Rep.",KOR,161637025,2.035493247,Female,78,completed primary or less,Second 20%,out of workforce,no,,,no,no,no,,no,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,(dk),,yes,yes,no,,no,,,,,,,,yes,yes,yes,no,,,Yes,No,no,,,,,,,,yes,yes,yes,no,no,"Main source: Borrowing from a bank, empoyer, or private lender",1,1,,1,,,,,
"Korea, Rep.",KOR,186842236,0.345796273,Male,25,secondary,Middle 20%,in workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,no,yes,yes,yes,no,no,no,no,no,no,Possible,Main source: Savings,yes,yes,no,,yes,no,yes,no,,,No,,yes,no,yes,(dk),,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,1,,,,,
"Korea, Rep.",KOR,172036457,0.226787163,Female,59,secondary,Fourth 20%,out of workforce,no,,,yes,yes,yes,yes,yes,yes,,,,,,,,,no,no,no,yes,yes,no,no,no,no,no,Possible,Main source: Savings,yes,yes,yes,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,146452237,0.335316804,Male,60,secondary,Richest 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,no,,,,,,,,no,no,,,,,,,no,,,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,146454612,0.885565462,Male,47,completed tertiary or more,Second 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Savings,yes,no,no,yes,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,4,4,,2,,,,,
"Korea, Rep.",KOR,208441508,1.055846099,Female,20,secondary,Fourth 20%,in workforce,yes,yes,yes,yes,yes,no,,yes,yes,,,,,,,,,yes,yes,no,no,yes,no,no,no,no,no,Possible,Main source: Savings,no,,,,yes,no,no,no,yes,no,,,no,no,,,,,,,,,,,,,,,yes,yes,yes,yes,no,Main source: Family or friends,4,4,,4,,,,,
"Korea, Rep.",KOR,168417848,1.445652669,Male,36,completed tertiary or more,Poorest 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,yes,no,no,yes,no,Possible,"Main source: Borrowing from a bank, empoyer, or private lender",yes,yes,no,,yes,no,yes,no,,,No,,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,1,,,,,
"Korea, Rep.",KOR,207705390,1.062168547,Female,24,completed tertiary or more,Fourth 20%,in workforce,yes,yes,yes,yes,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,yes,yes,no,no,no,no,no,Possible,Main source: Family or friends,no,,,,yes,no,yes,no,,,No,,yes,no,yes,no,,,,,,,,,,,,,yes,yes,yes,yes,yes,into an account,1,4,,4,,,,,
"Korea, Rep.",KOR,150726437,0.226787163,Female,80,secondary,Second 20%,in workforce,yes,yes,yes,no,no,yes,yes,yes,yes,,,,,,,,,no,no,no,no,no,no,no,no,no,no,Possible,Main source: Family or friends,yes,yes,no,,yes,yes,yes,no,,,Yes,No,no,yes,yes,no,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,1,,1,,,,,
"Korea, Rep.",KOR,206360532,0.226787163,Male,63,secondary,Second 20%,in workforce,yes,yes,yes,yes,no,yes,yes,yes,yes,,,,,,,,,yes,yes,yes,yes,yes,yes,no,yes,yes,no,Possible,Main source: Savings,yes,yes,no,,no,,,,,,,,no,no,,,,,,,yes,yes,no,,,,,,yes,yes,yes,yes,yes,"Main source: Borrowing from a bank, empoyer, or private lender",4,4,,1,,,,,
"Korea, Rep.",KOR,202416728,0.896303973,Female,51,completed tertiary or more,Fourth 20%,out of workforce,yes,yes,yes,no,yes,yes,yes,yes,yes,,,,,,,,,yes,yes,no,no,no,no,no,no,no,no,Possible,Main source: Money from working,no,,,,yes,yes,yes,no,,,Yes,Yes,no,no,,,,,,,,,,,,,,,yes,yes,yes,no,yes,into an account,4,4,,4,,,,,
